Date,Exchange_Rate,diffUstoKr,DXY,KOSPI,Oil
2021-06-10,1116.410034,-0.48,90.08000183,3224.639893,70.29000092
2021-06-11,1111.26001,-0.482000001,90.55999756,3249.320068,70.91000366
2021-06-14,1115.550049,-0.485,90.51999664,3252.129883,70.87999725
2021-06-15,1116.319946,-0.48,90.54000092,3258.629883,72.12000275
2021-06-16,1116.030029,-0.471999999,91.12999725,3278.679932,72.15000153
2021-06-17,1131.949951,-0.471999999,91.88999939,3264.959961,71.04000092
2021-06-18,1133.540039,-0.471999999,92.23000336,3267.929932,71.63999939
2021-06-21,1134.25,-0.470000001,91.86000061,3240.790039,73.66000366
2021-06-22,1130.339966,-0.462000001,91.73000336,3263.879883,73.05999756
2021-06-23,1132.51001,-0.460000001,91.80000305,3276.189941,73.08000183
2021-06-24,1132.609985,-0.456999999,91.81999969,3286.100098,73.30000305
2021-06-25,1130.800049,-0.456999999,91.80999756,3302.840088,74.05000305
2021-06-28,1125.339966,-0.460000001,91.87999725,3301.889893,72.91000366
2021-06-29,1129.040039,-0.460000001,92.05000305,3286.679932,72.98000336
2021-06-30,1130.51001,-0.460000001,92.44000244,3296.679932,73.47000122
2021-07-01,1129.599976,-0.460000001,92.59999847,3282.060059,75.23000336
2021-07-02,1132.410034,-0.462000001,92.23000336,3281.780029,75.16000366
2021-07-05,1129.77002,-0.462000001,92.23000336,3293.209961,75.16000366
2021-07-06,1129.439941,-0.460000001,92.55000305,3305.209961,73.37000275
2021-07-07,1135.47998,-0.456999999,92.63999939,3285.340088,72.19999695
2021-07-08,1140.52002,-0.456999999,92.36000061,3252.679932,72.94000244
2021-07-09,1146.280029,-0.456999999,92.12999725,3217.949951,74.55999756
2021-07-12,1144.310059,-0.456999999,92.23000336,3246.469971,74.09999847
2021-07-13,1141.099976,-0.454999998,92.75,3271.379883,75.25
2021-07-14,1148.699951,-0.454999998,92.41000366,3264.810059,73.12999725
2021-07-15,1143.410034,-0.462000001,92.62000275,3286.219971,71.65000153
2021-07-16,1140.119995,-0.462000001,92.69000244,3276.909912,71.80999756
2021-07-19,1141.5,-0.460000001,92.88999939,3244.040039,66.41999817
2021-07-20,1150.069946,-0.454999998,92.97000122,3232.699951,67.41999817
2021-07-21,1147.47998,-0.454999998,92.75,3215.909912,70.30000305
2021-07-22,1148.689941,-0.456999999,92.81999969,3250.209961,71.91000366
2021-07-23,1149.910034,-0.454999998,92.91000366,3254.419922,72.06999969
2021-07-26,1151.119995,-0.460000001,92.65000153,3224.949951,71.91000366
2021-07-27,1151.76001,-0.454999998,92.43000031,3232.530029,71.65000153
2021-07-28,1153.560059,-0.454999998,92.31999969,3236.860107,72.38999939
2021-07-29,1149.410034,-0.460000001,91.86000061,3242.649902,73.62000275
2021-07-30,1142.119995,-0.460000001,92.16999817,3202.320068,73.94999695
2021-08-02,1150.930054,-0.462000001,92.05000305,3223.040039,71.26000214
2021-08-03,1149.560059,-0.454999998,92.08000183,3237.139893,70.55999756
2021-08-04,1148.579956,-0.454999998,92.26999664,3280.379883,68.15000153
2021-08-05,1144.060059,-0.456999999,92.23999786,3276.129883,69.08999634
2021-08-06,1143.119995,-0.456999999,92.80000305,3270.360107,68.27999878
2021-08-09,1144.920044,-0.454999998,92.94999695,3260.419922,66.48000336
2021-08-10,1145.890015,-0.449999999,93.05999756,3243.189941,68.29000092
2021-08-11,1152.47998,-0.454999998,92.91000366,3220.620117,69.25
2021-08-12,1152.849976,-0.456999999,93.04000092,3208.379883,69.08999634
2021-08-13,1162.060059,-0.454999998,92.51999664,3171.290039,68.44000244
2021-08-16,1161.380005,-0.442000002,92.62999725,3171.290039,67.29000092
2021-08-17,1164.5,-0.436999999,93.12999725,3143.090088,66.58999634
2021-08-18,1176.449951,-0.445,93.13999939,3158.929932,65.45999908
2021-08-19,1169.680054,-0.456999999,93.56999969,3097.830078,63.68999863
2021-08-20,1175.390015,-0.456999999,93.5,3060.51001,62.31999969
2021-08-23,1174.23999,-0.460000001,92.95999908,3090.209961,65.63999939
2021-08-24,1167.609985,-0.452,92.88999939,3138.300049,67.54000092
2021-08-25,1163.469971,-0.454999998,92.83000183,3146.810059,68.36000061
2021-08-26,1163.329956,-0.706999999,93.05999756,3128.530029,67.41999817
2021-08-27,1170,-0.706999999,92.69000244,3133.899902,68.73999786
2021-08-30,1161.329956,-0.712000001,92.65000153,3144.189941,69.20999908
2021-08-31,1165.51001,-0.710000001,92.62999725,3199.27002,68.5
2021-09-01,1158.410034,-0.710000001,92.44999695,3207.02002,68.58999634
2021-09-02,1155.280029,-0.710000001,92.23000336,3175.850098,69.98999786
2021-09-03,1157.130005,-0.710000001,92.04000092,3201.060059,69.29000092
2021-09-06,1154.75,-0.710000001,92.04000092,3203.330078,69.29000092
2021-09-07,1155.540039,-0.715,92.51999664,3187.419922,68.34999847
2021-09-08,1161,-0.710000001,92.65000153,3162.98999,69.30000305
2021-09-09,1166.48999,-0.712000001,92.48000336,3114.699951,68.13999939
2021-09-10,1169.130005,-0.712000001,92.58000183,3125.76001,69.72000122
2021-09-13,1169.380005,-0.712000001,92.62000275,3127.860107,70.44999695
2021-09-14,1171.109985,-0.715,92.65000153,3148.830078,70.45999908
2021-09-15,1170.800049,-0.715,92.48999786,3153.399902,72.61000061
2021-09-16,1165.219971,-0.720000001,92.86000061,3130.090088,72.61000061
2021-09-17,1174.420044,-0.721999999,93.19999695,3140.51001,71.97000122
2021-09-20,1181.109985,-0.725,93.23999786,3140.51001,70.29000092
2021-09-21,1186.319946,-0.73,93.19999695,3140.51001,70.55999756
2021-09-22,1182.920044,-0.725,93.45999908,3140.51001,72.23000336
2021-09-23,1181.030029,-0.725,93.09999847,3127.580078,73.30000305
2021-09-24,1174.699951,-0.725,93.33000183,3125.23999,73.98000336
2021-09-27,1179.199951,-0.725,93.37999725,3133.639893,75.44999695
2021-09-28,1176.959961,-0.720000001,93.76999664,3097.919922,75.29000092
2021-09-29,1186.890015,-0.720000001,94.33999634,3060.27002,74.83000183
2021-09-30,1187.430054,-0.721999999,94.25,3068.820068,75.02999878
2021-10-01,1183.719971,-0.721999999,94.04000092,3019.179932,75.87999725
2021-10-04,1180,-0.721999999,93.80999756,3019.179932,77.62000275
2021-10-05,1183.780029,-0.715,93.98000336,2962.169922,78.93000031
2021-10-06,1187.170044,-0.710000001,94.26999664,2908.310059,77.43000031
2021-10-07,1191.380005,-0.710000001,94.22000122,2959.459961,78.30000305
2021-10-08,1191.150024,-0.710000001,94.06999969,2956.300049,79.34999847
2021-10-11,1195.579956,-0.710000001,94.31999969,2956.300049,80.51999664
2021-10-12,1195.800049,-0.710000001,94.51999664,2916.379883,80.63999939
2021-10-13,1196.890015,-0.704999998,94.08000183,2944.409912,80.44000244
2021-10-14,1186.709961,-0.710000001,93.95999908,2988.639893,81.30999756
2021-10-15,1182.130005,-0.712000001,93.94000244,3015.060059,82.27999878
2021-10-18,1181.790039,-0.706999999,93.94999695,3006.679932,82.44000244
2021-10-19,1185.680054,-0.699999999,93.79000092,3029.040039,82.95999908
2021-10-20,1175.650024,-0.699999999,93.55999756,3013.129883,83.87000275
2021-10-21,1174.589966,-0.699999999,93.76999664,3007.330078,82.5
2021-10-22,1176.550049,-0.699999999,93.61000061,3006.159912,83.76000214
2021-10-25,1176.540039,-0.699999999,93.80999756,3020.540039,83.76000214
2021-10-26,1167.060059,-0.699999999,93.94999695,3049.080078,84.65000153
2021-10-27,1167.329956,-0.699999999,93.86000061,3025.48999,82.66000366
2021-10-28,1172.170044,-0.702,93.34999847,3009.550049,82.80999756
2021-10-29,1167.369995,-0.702,94.12000275,2970.679932,83.56999969
2021-11-01,1174.380005,-0.710000001,93.87999725,2978.939941,84.05000305
2021-11-02,1176.569946,-0.704999998,94.08999634,3013.48999,83.91000366
2021-11-03,1178.040039,-0.704999998,93.86000061,2975.709961,80.86000061
2021-11-04,1179.339966,-0.715,94.34999847,2983.219971,78.80999756
2021-11-05,1185.829956,-0.710000001,94.31999969,2969.27002,81.26999664
2021-11-08,1180.5,-0.715,94.05000305,2960.199951,81.93000031
2021-11-09,1199.859985,-0.710000001,93.95999908,2962.459961,84.15000153
2021-11-10,1177.5,-0.704999998,94.84999847,2930.169922,81.33999634
2021-11-11,1184.140015,-0.710000001,95.18000031,2924.919922,81.58999634
2021-11-12,1183.109985,-0.706999999,95.12999725,2968.800049,80.79000092
2021-11-15,1179.109985,-0.712000001,95.41000366,2999.52002,80.87999725
2021-11-16,1183.51001,-0.710000001,95.91999817,2997.209961,80.76000214
2021-11-17,1184.050049,-0.704999998,95.83000183,2962.419922,78.36000061
2021-11-18,1181.22998,-0.704999998,95.54000092,2947.379883,79.01000214
2021-11-19,1182.900024,-0.704999998,96.06999969,2971.02002,76.09999847
2021-11-22,1191.630005,-0.710000001,96.5,3013.25,76.75
2021-11-23,1189.5,-0.704999998,96.48999786,2997.330078,78.5
2021-11-24,1189.949951,-0.699999999,96.83999634,2994.290039,78.38999939
2021-11-25,1187.880005,-0.949999999,96.83999634,2980.27002,78.38999939
2021-11-26,1190.219971,-0.956999999,96.08999634,2936.439941,68.15000153
2021-11-29,1194.609985,-0.962000001,96.33999634,2909.320068,69.94999695
2021-11-30,1190.73999,-0.952,95.98999786,2839.01001,66.18000031
2021-12-01,1182.859985,-0.949999999,96.05000305,2899.719971,65.56999969
2021-12-02,1177.109985,-0.956999999,96.12999725,2945.27002,66.5
2021-12-03,1176.77002,-0.956999999,96.12000275,2968.330078,66.26000214
2021-12-06,1183.140015,-0.956999999,96.29000092,2973.25,69.48999786
2021-12-07,1180.560059,-0.942000002,96.37000275,2991.719971,72.05000305
2021-12-08,1176.839966,-0.940000001,95.88999939,3001.800049,72.36000061
2021-12-09,1172.560059,-0.947000001,96.26999664,3029.570068,70.94000244
2021-12-10,1177.329956,-0.949999999,96.05000305,3010.22998,71.66999817
2021-12-13,1178.969971,-0.956999999,96.31999969,3001.659912,71.29000092
2021-12-14,1185.099976,-0.952,96.56999969,2987.949951,70.73000336
2021-12-15,1184.22998,-0.954999998,96.51000214,2989.389893,70.87000275
2021-12-16,1184.400024,-0.965,96.04000092,3006.409912,72.37999725
2021-12-17,1186.150024,-0.970000001,96.56999969,3017.72998,70.86000061
2021-12-20,1186.390015,-0.962000001,96.55000305,2963,68.23000336
2021-12-21,1190.119995,-0.935000002,96.48999786,2975.030029,71.12000275
2021-12-22,1191.27002,-0.935000002,96.08000183,2984.47998,72.76000214
2021-12-23,1187.77002,-0.942000002,96.01999664,2998.169922,73.79000092
2021-12-24,1185.5,-0.942000002,96.01999664,3012.429932,73.79000092
2021-12-27,1185.920044,-0.956999999,96.08999634,2999.550049,75.56999969
2021-12-28,1185.650024,-0.949999999,96.19999695,3020.23999,75.98000336
2021-12-29,1187.849976,-0.954999998,95.93000031,2993.290039,76.55999756
2021-12-30,1183.670044,-0.975,95.97000122,2977.649902,76.98999786
2021-12-31,1189.890015,-0.967,95.66999817,2977.649902,75.20999908
2022-01-03,1187.780029,-0.947000001,96.23999786,2977.649902,76.08000183
2022-01-04,1194.680054,-0.920000002,96.29000092,2989.23999,76.98999786
2022-01-05,1196.5,-0.914999999,96.19000244,2953.969971,77.84999847
2022-01-06,1199.25,-0.909999996,96.25,2920.530029,79.45999908
2022-01-07,1205.780029,-0.912,95.73999786,2954.889893,78.90000153
2022-01-10,1196.880005,-0.909999996,95.98999786,2926.719971,78.23000336
2022-01-11,1198.089966,-0.881999999,95.62000275,2927.379883,81.22000122
2022-01-12,1189.430054,-0.884999998,95,2972.47998,82.63999939
2022-01-13,1185.880005,-0.890000001,94.79000092,2962.090088,82.12000275
2022-01-14,1186.609985,-1.131999999,95.16999817,2921.919922,83.81999969
2022-01-17,1188.959961,-1.131999999,95.16999817,2890.100098,83.81999969
2022-01-18,1190.060059,-1.120000005,95.73000336,2864.23999,85.43000031
2022-01-19,1192.97998,-1.084999993,95.51000214,2842.280029,86.95999908
2022-01-20,1188.160034,-1.082000002,95.73999786,2862.679932,86.90000153
2022-01-21,1192.430054,-1.091999993,95.63999939,2834.290039,85.13999939
2022-01-24,1191.5,-1.094999999,95.91999817,2792,83.30999756
2022-01-25,1195.660034,-1.064999998,95.94999695,2720.389893,85.59999847
2022-01-26,1196.099976,-1.071999997,96.48999786,2709.23999,87.34999847
2022-01-27,1200.630005,-1.064999998,97.26000214,2614.48999,86.61000061
2022-01-28,1203.459961,-1.077000007,97.26999664,2663.340088,86.81999969
2022-01-31,1207.709961,-1.077000007,96.54000092,2663.340088,88.15000153
2022-02-01,1205.119995,-1.047000006,96.38999939,2663.340088,88.19999695
2022-02-02,1202.5,-1.064999998,95.94000244,2663.340088,88.26000214
2022-02-03,1199.959961,-1.056999996,95.37999725,2707.820068,90.26999664
2022-02-04,1200.329956,-1.026999995,95.48000336,2750.26001,92.30999756
2022-02-07,1197.089966,-1.047000006,95.40000153,2745.060059,91.31999969
2022-02-08,1196.849976,-0.974999994,95.63999939,2746.469971,89.36000061
2022-02-09,1196.359985,-0.979999989,95.48999786,2768.850098,89.66000366
2022-02-10,1194.030029,-0.879999995,95.55000305,2771.929932,89.87999725
2022-02-11,1199.349976,-0.912,96.08000183,2747.709961,93.09999847
2022-02-14,1199.23999,-0.889999986,96.37000275,2704.47998,95.45999908
2022-02-15,1197.359985,-0.849999994,95.98999786,2676.540039,92.06999969
2022-02-16,1196.829956,-0.877000004,95.69999695,2729.679932,93.66000366
2022-02-17,1196.75,-0.905000001,95.80000305,2744.090088,91.76000214
2022-02-18,1198.660034,-0.932000011,96.04000092,2744.52002,91.06999969
2022-02-21,1195.069946,-0.932000011,96.04000092,2743.800049,91.06999969
2022-02-22,1194.680054,-0.919999987,96.02999878,2706.790039,92.34999847
2022-02-23,1192.680054,-0.909999996,96.19000244,2719.530029,92.09999847
2022-02-24,1192.400024,-0.967000008,97.13999939,2648.800049,92.80999756
2022-02-25,1206,-0.951999992,96.62000275,2676.76001,91.58999634
2022-02-28,1197.589966,-0.962000012,96.70999908,2699.179932,95.72000122
2022-03-01,1200.930054,-0.937000006,97.41000366,2699.179932,103.4100037
2022-03-02,1205.369995,-0.925000012,97.38999939,2703.52002,110.5999985
2022-03-03,1203.150024,-0.914999992,97.79000092,2747.080078,107.6699982
2022-03-04,1205.98999,-0.944999993,98.65000153,2713.429932,115.6800003
2022-03-07,1216.709961,-0.944999993,99.29000092,2651.310059,119.4000015
2022-03-08,1232.300049,-0.889999986,99.05999756,2622.399902,123.6999969
2022-03-09,1233.109985,-0.879999995,97.97000122,2622.399902,108.6999969
2022-03-10,1223.22998,-0.889999986,98.51000214,2680.320068,106.0199966
2022-03-11,1228.599976,-0.88499999,99.12000275,2661.280029,109.3300018
2022-03-14,1236.890015,-0.872000009,99.05999756,2645.649902,103.0100021
2022-03-15,1242.050049,-0.801999986,99.06999969,2621.530029,96.44000244
2022-03-16,1241.680054,-0.817000002,98.37999725,2659.22998,95.04000092
2022-03-17,1223,-0.889999986,98.01000214,2694.51001,102.9800034
2022-03-18,1210.329956,-0.867000014,98.23000336,2707.02002,104.6999969
2022-03-21,1210.369995,-0.794999987,98.5,2686.050049,112.1200027
2022-03-22,1219.780029,-0.730000019,98.48999786,2710,111.7600021
2022-03-23,1214.949951,-0.770000011,98.62000275,2735.050049,114.9300003
2022-03-24,1218.01001,-0.76699999,98.79000092,2729.659912,112.3399963
2022-03-25,1217.550049,-0.730000019,98.80999756,2729.97998,113.9000015
2022-03-28,1224.380005,-0.741999984,99.08999634,2729.560059,105.9599991
2022-03-29,1223.660034,-0.694999993,98.40000153,2741.070068,104.2399979
2022-03-30,1209.130005,-0.725000024,97.79000092,2746.73999,107.8199997
2022-03-31,1210.439941,-0.756999999,98.30999756,2757.649902,100.2799988
2022-04-01,1214.5,-0.75,98.62999725,2739.850098,99.26999664
2022-04-04,1218.780029,-0.712000012,98.98999786,2757.899902,103.2799988
2022-04-05,1213.900024,-0.582000017,99.47000122,2759.199951,101.9599991
2022-04-06,1218.75,-0.587000012,99.59999847,2735.030029,96.23000336
2022-04-07,1217.599976,-0.589999974,99.75,2695.860107,96.02999878
2022-04-08,1222.660034,-0.582000017,99.80000305,2700.389893,98.26000214
2022-04-11,1228.23999,-0.569999993,99.93000031,2693.100098,94.29000092
2022-04-12,1235.050049,-0.512000024,100.2900009,2666.76001,100.5999985
2022-04-13,1228.599976,-0.50999999,99.87999725,2716.48999,104.25
2022-04-14,1223.119995,-0.751999974,100.3199997,2716.709961,106.9499969
2022-04-15,1230.099976,-0.751999974,100.3199997,2696.060059,106.9499969
2022-04-18,1228.089966,-0.745000005,100.7799988,2693.209961,108.2099991
2022-04-19,1235.349976,-0.666999996,100.9599991,2718.889893,102.5599976
2022-04-20,1239.599976,-0.704999983,100.3899994,2718.689941,102.75
2022-04-21,1234.089966,-0.699999988,100.5800018,2728.209961,103.7900009
2022-04-22,1242.48999,-0.720000029,101.2200012,2704.709961,102.0699997
2022-04-25,1243.160034,-0.702000022,101.75,2657.129883,98.54000092
2022-04-26,1249.209961,-0.666999996,102.3000031,2668.310059,101.6999969
2022-04-27,1260.709961,-0.691999972,102.9499969,2639.060059,102.0199966
2022-04-28,1266.280029,-0.714999974,103.6200027,2667.48999,105.3600006
2022-04-29,1272.290039,-0.691999972,102.9599991,2695.050049,104.6900024
2022-05-02,1262.530029,-0.735000014,103.7399979,2687.449951,105.1699982
2022-05-03,1266.75,-0.605000019,103.4700012,2680.459961,102.4100037
2022-05-04,1261.060059,-0.666999996,102.5899963,2677.570068,107.8099976
2022-05-05,1251.5,-0.697000027,103.75,2677.570068,108.2600021
2022-05-06,1268.699951,-0.685000002,103.6600037,2644.51001,109.7699966
2022-05-09,1270.130005,-0.699999988,103.6500015,2644.51001,103.0899963
2022-05-10,1274.859985,-0.621999979,103.9199982,2596.560059,99.76000214
2022-05-11,1276.550049,-0.616999984,103.8499985,2592.27002,105.7099991
2022-05-12,1278.150024,-0.595000029,104.8499985,2550.080078,106.1299973
2022-05-13,1290.75,-0.556999981,104.5599976,2604.23999,110.4899979
2022-05-16,1277.569946,-0.519999981,104.1900024,2596.580078,114.1999969
2022-05-17,1279.849976,-0.462000012,103.3600006,2620.439941,112.4000015
2022-05-18,1266.660034,-0.496999979,103.8099976,2625.97998,109.5899963
2022-05-19,1275.579956,-0.5,102.7200012,2592.340088,112.2099991
2022-05-20,1263.550049,-0.522000015,103.1500015,2639.290039,113.2300034
2022-05-23,1273.209961,-0.507000029,102.0800018,2647.379883,110.2900009
2022-05-24,1258.819946,-0.457000017,101.8600006,2605.870117,109.7699966
2022-05-25,1260.98999,-0.455000043,102.0599976,2617.219971,110.3300018
2022-05-26,1266.599976,-0.722000003,101.8300018,2612.449951,114.0899963
2022-05-27,1258.890015,-0.725000024,101.6699982,2638.050049,115.0699997
2022-05-30,1251.589966,-0.725000024,101.6699982,2669.659912,115.0699997
2022-05-31,1236.170044,-0.720000029,101.75,2685.899902,114.6699982
2022-06-01,1241.73999,-0.646999955,102.5500031,2685.899902,115.2600021
2022-06-02,1246.949951,-0.636999965,101.7699966,2658.98999,116.8700027
2022-06-03,1240.839966,-0.61500001,102.1399994,2670.649902,118.8700027
2022-06-06,1250.530029,-0.590000033,102.4400024,2670.649902,118.5
2022-06-07,1254.47998,-0.524999976,102.3199997,2626.340088,119.4100037
2022-06-08,1254.579956,-0.51699996,102.5400009,2626.149902,122.1100006
2022-06-09,1256.73999,-0.511999965,103.2200012,2625.439941,121.5100021
2022-06-10,1264.02002,-0.462000012,104.1500015,2595.870117,120.6699982
2022-06-13,1278.280029,-0.251999974,105.0800018,2504.51001,120.9300003
2022-06-14,1291.800049,-0.006999969,105.5199966,2492.969971,118.9300003
2022-06-15,1289.47998,-0.054999948,105.1600037,2447.379883,115.3099976
2022-06-16,1278.160034,-0.26699996,103.6299973,2451.409912,117.5899963
2022-06-17,1288.180054,-0.24000001,104.6999969,2440.929932,109.5599976
2022-06-20,1290.5,-0.24000001,104.6999969,2391.030029,109.5599976
2022-06-21,1292.380005,-0.261999965,104.4400024,2408.929932,110.6500015
2022-06-22,1291.599976,-0.205000043,104.1999969,2342.810059,106.1900024
2022-06-23,1297.680054,-0.190000057,104.4300003,2314.320068,104.2699966
2022-06-24,1299.810059,-0.15199995,104.1900024,2366.600098,107.6200027
2022-06-27,1288.290039,-0.116999984,103.9400024,2401.919922,109.5699997
2022-06-28,1286.199951,-0.011999965,104.5100021,2422.090088,111.7600021
2022-06-29,1292.030029,-0.044999957,105.1100006,2377.98999,109.7799988
2022-06-30,1301.72998,-0.149999976,104.6900024,2332.639893,105.7600021
2022-07-01,1287.709961,-0.146999955,105.1399994,2305.419922,108.4300003
2022-07-04,1297.890015,-0.146999955,105.1399994,2300.340088,108.4300003
2022-07-05,1295.680054,-0.120000005,106.5,2341.780029,99.5
2022-07-06,1308.660034,0.090000033,107.0999985,2292.01001,98.52999878
2022-07-07,1304.849976,0.103000045,107.1299973,2334.27002,102.7300034
2022-07-08,1297.650024,0.093000054,107.0100021,2350.610107,104.7900009
2022-07-11,1293.790039,0.202999949,108.0199966,2340.27002,104.0899963
2022-07-12,1310.859985,0.362999916,108.0699997,2317.76001,95.83999634
2022-07-13,1305.829956,0.072999954,107.9599991,2328.610107,96.30000305
2022-07-14,1304.849976,0.023000002,108.5400009,2322.320068,95.77999878
2022-07-15,1316.180054,-0.00999999,108.0599976,2330.97998,97.58999634
2022-07-18,1318.119995,0.00999999,107.3700027,2375.25,102.5999985
2022-07-19,1318.910034,0.200000048,106.6800003,2370.969971,104.2200012
2022-07-20,1305.5,0.128000021,107.0800018,2386.850098,102.2600021
2022-07-21,1312.869995,0.109999895,106.9100037,2409.159912,96.34999847
2022-07-22,1306.849976,0.105000019,106.7300034,2393.139893,94.69999695
2022-07-25,1309.319946,0.142999887,106.4800034,2403.689941,96.69999695
2022-07-26,1310.400024,0.224999905,107.1900024,2412.959961,94.98000336
2022-07-27,1310.900024,0.132999897,106.4499969,2415.530029,97.26000214
2022-07-28,1305.949951,0.058000088,106.3499985,2435.27002,96.41999817
2022-07-29,1295.150024,0.048000097,105.9000015,2451.5,98.62000275
2022-08-01,1302.280029,0.015000105,105.4499969,2452.25,93.88999939
2022-08-02,1306.75,0.213000059,106.2399979,2439.620117,94.41999817
2022-08-03,1314.630005,0.177999973,106.5100021,2461.449951,90.66000366
2022-08-04,1307.380005,0.128000021,105.6900024,2473.110107,88.54000092
2022-08-05,1302.079956,0.160000086,106.6200027,2490.800049,89.01000214
2022-08-08,1302.73999,0.210000038,106.4400024,2493.100098,90.76000214
2022-08-09,1299.030029,0.319999933,106.3700027,2503.459961,90.5
2022-08-10,1307.560059,0.285000086,105.1999969,2480.879883,91.93000031
2022-08-11,1296.699951,0.24000001,105.0899963,2523.780029,94.33999634
2022-08-12,1306.829956,0.25,105.6299973,2527.939941,92.08999634
2022-08-15,1301.380005,0.263000011,106.5500031,2527.939941,89.41000366
2022-08-16,1313.180054,0.34800005,106.5,2533.52002,86.52999878
2022-08-17,1311,0.318000078,106.5699997,2516.469971,88.11000061
2022-08-18,1314.829956,0.315000057,107.4800034,2508.050049,90.5
2022-08-19,1326.910034,0.329999924,108.1699982,2492.689941,90.76999664
2022-08-22,1334.859985,0.398000002,109.0500031,2462.5,90.23000336
2022-08-23,1343.359985,0.453000069,108.6200027,2435.340088,93.73999786
2022-08-24,1339.079956,0.463000059,108.6800003,2447.449951,94.88999939
2022-08-25,1340,0.230000019,108.4700012,2477.26001,92.51999664
2022-08-26,1334.439941,0.255000114,108.8000031,2481.030029,93.05999756
2022-08-29,1341.180054,0.298000097,108.8399963,2426.889893,97.01000214
2022-08-30,1345.72998,0.372999907,108.7699966,2450.929932,91.63999939
2022-08-31,1350.189941,0.359999895,108.6999969,2472.050049,89.55000305
2022-09-01,1342.26001,0.362999916,109.6900024,2415.610107,86.61000061
2022-09-02,1355.099976,0.319999933,109.5299988,2409.409912,86.87000275
2022-09-05,1361.51001,0.319999933,109.5299988,2403.679932,86.87000275
2022-09-06,1361.810059,0.345000029,110.2099991,2410.02002,86.87999725
2022-09-07,1378.109985,0.433000088,109.8399963,2376.459961,81.94000244
2022-09-08,1374.310059,0.450000048,109.7099991,2384.280029,83.54000092
2022-09-09,1383,0.467999935,109,2384.280029,86.79000092
2022-09-12,1379.060059,0.494999886,108.3300018,2384.280029,87.77999878
2022-09-13,1375.810059,0.653000116,109.8199997,2449.540039,87.30999756
2022-09-14,1393.469971,0.628000021,109.6600037,2411.419922,88.48000336
2022-09-15,1391.180054,0.595000029,109.7399979,2401.830078,85.09999847
2022-09-16,1398.630005,0.569999933,109.7600021,2382.780029,85.11000061
2022-09-19,1385.22998,0.535000086,109.7399979,2355.659912,85.73000336
2022-09-20,1390.109985,0.743000031,110.2200012,2367.850098,84.44999695
2022-09-21,1392.51001,0.690000057,110.6399994,2347.209961,82.94000244
2022-09-22,1397.560059,0.630000114,111.3499985,2332.310059,83.48999786
2022-09-23,1403.660034,0.60800004,113.1900024,2290,78.73999786
2022-09-26,1421.810059,0.664999962,114.0999985,2220.939941,76.70999908
2022-09-27,1429.77002,0.75,114.1100006,2223.860107,78.5
2022-09-28,1426.26001,0.730000019,112.5999985,2169.290039,82.15000153
2022-09-29,1421.949951,0.717999935,112.25,2170.929932,81.23000336
2022-09-30,1430.170044,0.680000067,112.1200027,2155.48999,79.48999786
2022-10-03,1439.22998,0.650000095,111.75,2155.48999,83.62999725
2022-10-04,1433.339966,0.815000057,110.0699997,2209.379883,86.51999664
2022-10-05,1416.530029,0.792999983,111.0699997,2215.219971,87.76000214
2022-10-06,1416.76001,0.788000107,112.2600021,2237.860107,88.44999695
2022-10-07,1408.449951,0.792999983,112.8000031,2232.840088,92.63999939
2022-10-10,1415.97998,0.785000086,113.1399994,2232.840088,91.12999725
2022-10-11,1428.349976,0.839999914,113.2200012,2192.070068,89.34999847
2022-10-12,1430.800049,0.532999992,113.3199997,2202.469971,87.26999664
2022-10-13,1423.900024,0.582999945,112.3600006,2162.870117,89.11000061
2022-10-14,1430.300049,0.628000021,113.3099976,2212.550049,85.61000061
2022-10-17,1440.76001,0.687999964,112.0400009,2219.709961,85.45999908
2022-10-18,1430.150024,0.832999945,112.1299973,2249.949951,82.81999969
2022-10-19,1425.02002,0.892999887,112.9800034,2237.439941,85.55000305
2022-10-20,1435.01001,0.890000105,112.8799973,2218.090088,85.98000336
2022-10-21,1430.310059,0.88499999,112.0100021,2213.120117,85.05000305
2022-10-24,1428.109985,0.913000107,111.9899979,2236.159912,84.58000183
2022-10-25,1443.959961,0.964999914,110.9499969,2235.070068,85.31999969
2022-10-26,1426.930054,0.930000067,109.6999969,2249.560059,87.91000366
2022-10-27,1412.689941,0.930000067,110.5899963,2288.780029,89.08000183
2022-10-28,1420.650024,0.970000029,110.6699982,2268.399902,87.90000153
2022-10-31,1421.650024,0.974999905,111.5299988,2293.610107,86.52999878
2022-11-01,1424.670044,1.050000191,111.4800034,2335.219971,88.37000275
2022-11-02,1416.599976,1.025000095,111.3499985,2336.870117,90
2022-11-03,1423.099976,1.025000095,112.9300003,2329.169922,88.16999817
2022-11-04,1423.650024,1.013000011,110.8799973,2348.429932,92.61000061
2022-11-07,1402.109985,0.98300004,110.1200027,2371.790039,91.79000092
2022-11-08,1392.699951,1.090000153,109.6200027,2399.040039,88.91000366
2022-11-09,1374.150024,1.092999935,110.5500031,2424.409912,85.83000183
2022-11-10,1370.550049,1.054999828,108.2099991,2402.22998,86.47000122
2022-11-11,1349.369995,1.063000202,106.2900009,2483.159912,88.95999908
2022-11-14,1313.030029,1.06799984,106.6600037,2474.649902,85.87000275
2022-11-15,1324.079956,1.130000114,106.4000015,2480.330078,86.91999817
2022-11-16,1316.26001,1.125,106.2799988,2477.449951,85.58999634
